name,interval,bin,code,lim_inf,lim_sup,mesh,id,cells_state,cells_mun,cells_ageb
Población de 15 a 17 años,5.5%:5.5%,9,P_15A17,0.0545236441130414,0.05481173984134478,state,nextval('covariable_id_seq'),"{29,20,01}",,
Población de 15 a 17 años,5.6%:5.8%,10,P_15A17,0.05584315290953838,0.05832612411496172,state,nextval('covariable_id_seq'),"{21,12,07}",,
Población femenina de 15 a 17 años,2.0%:2.4%,1,P_15A17_F,0.020297408974473678,0.023803269815495805,state,nextval('covariable_id_seq'),"{09,23,19,02}",,
Población femenina de 15 a 17 años,2.4%:2.4%,2,P_15A17_F,0.023981554192075365,0.024440327859093725,state,nextval('covariable_id_seq'),"{03,04,06,28}",,
Población femenina de 15 a 17 años,2.4%:2.5%,3,P_15A17_F,0.024455481119221842,0.02475521733230667,state,nextval('covariable_id_seq'),"{22,31,05}",,
Población femenina de 15 a 17 años,2.5%:2.5%,4,P_15A17_F,0.024833630904074012,0.025258287733415458,state,nextval('covariable_id_seq'),"{17,18,14}",,
Población femenina de 15 a 17 años,2.5%:2.6%,5,P_15A17_F,0.02534399152415751,0.025524711137714123,state,nextval('covariable_id_seq'),"{26,25,30}",,
Población femenina de 15 a 17 años,2.6%:2.6%,6,P_15A17_F,0.02561420509376464,0.025778379510202728,state,nextval('covariable_id_seq'),"{08,16,15}",,
Población femenina de 15 a 17 años,2.6%:2.6%,7,P_15A17_F,0.02614635746157232,0.026436580907429133,state,nextval('covariable_id_seq'),"{32,27,10}",,
Población femenina de 15 a 17 años,2.7%:2.7%,8,P_15A17_F,0.026500202531760515,0.026795738087043736,state,nextval('covariable_id_seq'),"{11,29,13}",,
Población femenina de 15 a 17 años,2.7%:2.7%,9,P_15A17_F,0.0268643462048096,0.027280242624417132,state,nextval('covariable_id_seq'),"{01,24,20}",,
Población femenina de 15 a 17 años,2.8%:2.9%,10,P_15A17_F,0.02756909247946084,0.029042387317932662,state,nextval('covariable_id_seq'),"{21,12,07}",,
Población masculina de 15 a 17 años,2.1%:2.5%,1,P_15A17_M,0.021050073702945427,0.02490700500395328,state,nextval('covariable_id_seq'),"{09,23,19,02}",,
Población masculina de 15 a 17 años,2.5%:2.5%,2,P_15A17_M,0.024969737809308723,0.02527514113163262,state,nextval('covariable_id_seq'),"{22,04,06,28}",,
Población masculina de 15 a 17 años,2.5%:2.6%,3,P_15A17_M,0.025307014784794506,0.025633260253129318,state,nextval('covariable_id_seq'),"{31,03,05}",,
Población masculina de 15 a 17 años,2.6%:2.6%,4,P_15A17_M,0.025909449888963435,0.026073500558153887,state,nextval('covariable_id_seq'),"{14,17,25}",,
Población masculina de 15 a 17 años,2.6%:2.6%,5,P_15A17_M,0.026177938808712685,0.02632371106069162,state,nextval('covariable_id_seq'),"{16,18,30}",,
Población masculina de 15 a 17 años,2.6%:2.7%,6,P_15A17_M,0.026382757637087244,0.026555980447204326,state,nextval('covariable_id_seq'),"{26,15,08}",,
Población masculina de 15 a 17 años,2.7%:2.7%,7,P_15A17_M,0.026796117223072267,0.027051692137454366,state,nextval('covariable_id_seq'),"{32,27,11}",,
Población masculina de 15 a 17 años,2.7%:2.7%,8,P_15A17_M,0.02727907674678744,0.027468106177506994,state,nextval('covariable_id_seq'),"{10,20,24}",,
Población masculina de 15 a 17 años,2.8%:2.8%,9,P_15A17_M,0.027523313722634415,0.027947393636535173,state,nextval('covariable_id_seq'),"{13,29,01}",,
Población masculina de 15 a 17 años,2.8%:2.9%,10,P_15A17_M,0.02827406043007754,0.029283736797029055,state,nextval('covariable_id_seq'),"{21,12,07}",,
Población de 18 a 24 años,10.7%:11.1%,1,P_18A24,0.10686123607266233,0.11133756168417379,state,nextval('covariable_id_seq'),"{09,30,20,13}",,
Población de 18 a 24 años,11.2%:11.4%,2,P_18A24,0.11184291468089515,0.11439593918643173,state,nextval('covariable_id_seq'),"{18,27,04,32}",,
Población de 18 a 24 años,11.4%:11.5%,3,P_18A24,0.11441647402653544,0.11456116542420464,state,nextval('covariable_id_seq'),"{28,06,12}",,
Población de 18 a 24 años,11.6%:11.6%,4,P_18A24,0.1159552020775848,0.11621855078054753,state,nextval('covariable_id_seq'),"{17,03,16}",,
Población de 18 a 24 años,11.8%:11.9%,5,P_18A24,0.11779268705343776,0.11897423453359805,state,nextval('covariable_id_seq'),"{24,15,08}",,
Población de 18 a 24 años,11.9%:11.9%,6,P_18A24,0.11898507219407506,0.11902763757400486,state,nextval('covariable_id_seq'),"{26,14,10}",,
Población de 18 a 24 años,11.9%:12.0%,7,P_18A24,0.11918121782614623,0.12044926357744143,state,nextval('covariable_id_seq'),"{05,25,07}",,
Población de 18 a 24 años,12.1%:12.1%,8,P_18A24,0.12056796207232141,0.1214016840345188,state,nextval('covariable_id_seq'),"{29,31,19}",,
Población de 18 a 24 años,12.2%:12.3%,9,P_18A24,0.12175017559345204,0.12307166733654572,state,nextval('covariable_id_seq'),"{23,22,21}",,
Población de 18 a 24 años,12.4%:12.7%,10,P_18A24,0.1236316133754634,0.1268561391744008,state,nextval('covariable_id_seq'),"{11,02,01}",,
Población femenina de 18 a 24 años,5.3%:5.6%,1,P_18A24_F,0.05297513209635151,0.0560764608371322,state,nextval('covariable_id_seq'),"{09,30,20,18}",,
Población femenina de 18 a 24 años,5.6%:5.7%,2,P_18A24_F,0.05618156245812183,0.05710264518168173,state,nextval('covariable_id_seq'),"{03,13,27,28}",,
Población femenina de 18 a 24 años,5.7%:5.8%,3,P_18A24_F,0.05731134235996888,0.05832031621412369,state,nextval('covariable_id_seq'),"{06,04,26}",,
Población femenina de 18 a 24 años,5.8%:5.9%,4,P_18A24_F,0.058493173823682076,0.058850485148108964,state,nextval('covariable_id_seq'),"{32,17,05}",,
Población femenina de 18 a 24 años,5.9%:5.9%,5,P_18A24_F,0.05889673853362129,0.05912421902709192,state,nextval('covariable_id_seq'),"{15,16,10}",,
Población femenina de 18 a 24 años,5.9%:6.0%,6,P_18A24_F,0.059150119899975116,0.05958479785691187,state,nextval('covariable_id_seq'),"{08,14,12}",,
Población femenina de 18 a 24 años,6.0%:6.0%,7,P_18A24_F,0.059721392999569495,0.05989243933565977,state,nextval('covariable_id_seq'),"{24,19,25}",,
Población femenina de 18 a 24 años,6.0%:6.0%,8,P_18A24_F,0.06008191656850064,0.06040311933860371,state,nextval('covariable_id_seq'),"{31,23,29}",,
Población femenina de 18 a 24 años,6.1%:6.2%,9,P_18A24_F,0.06125058951634116,0.06202230660835798,state,nextval('covariable_id_seq'),"{22,02,07}",,
Población femenina de 18 a 24 años,6.2%:6.4%,10,P_18A24_F,0.062288488899021784,0.06357432307781878,state,nextval('covariable_id_seq'),"{11,21,01}",,
Población masculina de 18 a 24 años,5.2%:5.5%,1,P_18A24_M,0.05152162991257816,0.054760203331926625,state,nextval('covariable_id_seq'),"{20,30,09,13}",,
Población masculina de 18 a 24 años,5.5%:5.6%,2,P_18A24_M,0.054976367567292767,0.05590276536274966,state,nextval('covariable_id_seq'),"{12,27,18,32}",,
Población masculina de 18 a 24 años,5.7%:5.7%,3,P_18A24_M,0.05658885586780171,0.05729665691412187,state,nextval('covariable_id_seq'),"{04,06,16}",,
Población masculina de 18 a 24 años,5.7%:5.8%,4,P_18A24_M,0.05729690796948547,0.05807129405386827,state,nextval('covariable_id_seq'),"{17,28,24}",,
Población masculina de 18 a 24 años,5.8%:6.0%,5,P_18A24_M,0.058426956969083454,0.05971166549335296,state,nextval('covariable_id_seq'),"{07,15,14}",,
Población masculina de 18 a 24 años,6.0%:6.0%,6,P_18A24_M,0.05982411463362293,0.05990341854691294,state,nextval('covariable_id_seq'),"{08,03,10}",,
Población masculina de 18 a 24 años,6.0%:6.0%,7,P_18A24_M,0.05999584399177652,0.06033073267803726,state,nextval('covariable_id_seq'),"{25,29,05}",,
Población masculina de 18 a 24 años,6.1%:6.1%,8,P_18A24_M,0.06061797785237081,0.06066475597995137,state,nextval('covariable_id_seq'),"{21,31,26}",,
Población masculina de 18 a 24 años,6.1%:6.1%,9,P_18A24_M,0.06124130080765322,0.06144398367048173,state,nextval('covariable_id_seq'),"{22,11,23}",,
Población masculina de 18 a 24 años,6.2%:6.4%,10,P_18A24_M,0.0615335066027112,0.0639086553003168,state,nextval('covariable_id_seq'),"{19,01,02}",,
Población femenina de 15 a 49 años ,25.7%:25.8%,1,P_15A49_F,0.2567197860547037,0.2576587195417406,state,nextval('covariable_id_seq'),"{18,12,10,32}",,
Población femenina de 15 a 49 años ,26.1%:26.2%,2,P_15A49_F,0.2608640832806569,0.2624479549168914,state,nextval('covariable_id_seq'),"{20,16,26,25}",,
Población femenina de 15 a 49 años ,26.3%:26.4%,3,P_15A49_F,0.2625539004903757,0.2637037079793962,state,nextval('covariable_id_seq'),"{05,30,07}",,
Población femenina de 15 a 49 años ,26.5%:26.6%,4,P_15A49_F,0.26533965844940166,0.26635598709223157,state,nextval('covariable_id_seq'),"{28,08,14}",,
Población femenina de 15 a 49 años ,26.6%:26.8%,5,P_15A49_F,0.2663770637309527,0.26803633744521993,state,nextval('covariable_id_seq'),"{24,19,17}",,
Población femenina de 15 a 49 años ,27.0%:27.1%,6,P_15A49_F,0.26963963187952816,0.27114731636337,state,nextval('covariable_id_seq'),"{06,04,27}",,
Población femenina de 15 a 49 años ,27.1%:27.2%,7,P_15A49_F,0.2711818594063785,0.27169873503044756,state,nextval('covariable_id_seq'),"{29,03,13}",,
Población femenina de 15 a 49 años ,27.2%:27.4%,8,P_15A49_F,0.27238015779466196,0.27366433165093856,state,nextval('covariable_id_seq'),"{09,01,31}",,
Población femenina de 15 a 49 años ,27.4%:27.6%,9,P_15A49_F,0.27372662006760573,0.2757493990480284,state,nextval('covariable_id_seq'),"{11,21,02}",,
Población femenina de 15 a 49 años ,27.7%:29.0%,10,P_15A49_F,0.27665185731659847,0.2898451817425867,state,nextval('covariable_id_seq'),"{15,22,23}",,
Población de 60 años y más,7.1%:10.1%,1,P_60YMAS,0.07053447686606727,0.10063677030103316,state,nextval('covariable_id_seq'),"{23,07,03,02}",,
Población de 60 años y más,10.1%:10.9%,2,P_60YMAS,0.10142509901974568,0.10862881493875175,state,nextval('covariable_id_seq'),"{22,01,27,29}",,
Población de 60 años y más,11.0%:11.1%,3,P_60YMAS,0.11048829126434627,0.11076020466694271,state,nextval('covariable_id_seq'),"{11,04,05}",,
Población de 60 años y más,11.2%:11.3%,4,P_60YMAS,0.11219553650862711,0.11307054336442478,state,nextval('covariable_id_seq'),"{08,15,19}",,
Población de 60 años y más,11.3%:12.0%,5,P_60YMAS,0.11322915422985327,0.11967739922289379,state,nextval('covariable_id_seq'),"{21,10,14}",,
Población de 60 años y más,12.1%:12.3%,6,P_60YMAS,0.12082171705074218,0.12315783244088974,state,nextval('covariable_id_seq'),"{28,26,32}",,
Población de 60 años y más,12.4%:12.5%,7,P_60YMAS,0.1244550075725605,0.12518201618559704,state,nextval('covariable_id_seq'),"{13,31,06}",,
Población de 60 años y más,12.5%:12.7%,8,P_60YMAS,0.12526785071250338,0.12739830475549108,state,nextval('covariable_id_seq'),"{12,16,18}",,
Población de 60 años y más,12.8%:13.3%,9,P_60YMAS,0.12812414186528148,0.13324232336305475,state,nextval('covariable_id_seq'),"{24,25,20}",,
Población de 60 años y más,13.9%:16.2%,10,P_60YMAS,0.1389298612238273,0.16195744512670218,state,nextval('covariable_id_seq'),"{17,30,09}",,
Población femenina de 60 años y más,3.6%:5.3%,1,P_60YMAS_F,0.03605249773275888,0.05321038360104218,state,nextval('covariable_id_seq'),"{23,07,03,02}",,
Población femenina de 60 años y más,5.5%:5.6%,2,P_60YMAS_F,0.055065576172266706,0.05635726542311574,state,nextval('covariable_id_seq'),"{22,01,27,04}",,
Población femenina de 60 años y más,5.8%:5.9%,3,P_60YMAS_F,0.05821173514056155,0.059313104372448286,state,nextval('covariable_id_seq'),"{05,29,11}",,
Población femenina de 60 años y más,6.0%:6.1%,4,P_60YMAS_F,0.0597855564346711,0.06066324115619104,state,nextval('covariable_id_seq'),"{10,08,19}",,
Población femenina de 60 años y más,6.1%:6.4%,5,P_60YMAS_F,0.061389085414447785,0.06386324714666693,state,nextval('covariable_id_seq'),"{15,21,32}",,
Población femenina de 60 años y más,6.4%:6.5%,6,P_60YMAS_F,0.06388632319582728,0.06466245338723005,state,nextval('covariable_id_seq'),"{26,14,28}",,
Población femenina de 60 años y más,6.6%:6.6%,7,P_60YMAS_F,0.06571450838197353,0.06584937059676751,state,nextval('covariable_id_seq'),"{06,31,18}",,
Población femenina de 60 años y más,6.6%:6.7%,8,P_60YMAS_F,0.06628950374021884,0.06735467943159243,state,nextval('covariable_id_seq'),"{13,12,16}",,
Población femenina de 60 años y más,6.7%:7.2%,9,P_60YMAS_F,0.06746307473987999,0.07165643631351055,state,nextval('covariable_id_seq'),"{24,25,20}",,
Población femenina de 60 años y más,7.5%:9.3%,10,P_60YMAS_F,0.07478443028729102,0.0926397598074429,state,nextval('covariable_id_seq'),"{17,30,09}",,
Población masculina de 60 años y más,3.4%:4.6%,1,P_60YMAS_M,0.034481979133308395,0.04635952284747898,state,nextval('covariable_id_seq'),"{23,07,03,22}",,
Población masculina de 60 años y más,4.7%:5.1%,2,P_60YMAS_M,0.046768148585129,0.05085931355169871,state,nextval('covariable_id_seq'),"{01,02,29,21}",,
Población masculina de 60 años y más,5.1%:5.2%,3,P_60YMAS_M,0.051175186891897984,0.05191879790127187,state,nextval('covariable_id_seq'),"{11,15,27}",,
Población masculina de 60 años y más,5.2%:5.3%,4,P_60YMAS_M,0.05212635717605293,0.05254846952638117,state,nextval('covariable_id_seq'),"{08,19,05}",,
Población masculina de 60 años y más,5.4%:5.5%,5,P_60YMAS_M,0.054177083748490625,0.05505650293100831,state,nextval('covariable_id_seq'),"{04,10,14}",,
Población masculina de 60 años y más,5.6%:5.8%,6,P_60YMAS_M,0.05615926366351214,0.05816550383234166,state,nextval('covariable_id_seq'),"{28,26,13}",,
Población masculina de 60 años y más,5.8%:5.9%,7,P_60YMAS_M,0.05832854377048509,0.05929458529422281,state,nextval('covariable_id_seq'),"{12,31,32}",,
Población masculina de 60 años y más,5.9%:6.1%,8,P_60YMAS_M,0.05934957671821744,0.060661067125401494,state,nextval('covariable_id_seq'),"{16,06,24}",,
Población masculina de 60 años y más,6.2%:6.2%,9,P_60YMAS_M,0.06154893415872358,0.06178709014342193,state,nextval('covariable_id_seq'),"{18,20,25}",,
Población masculina de 60 años y más,6.4%:6.9%,10,P_60YMAS_M,0.06414543093653628,0.06931768531925928,state,nextval('covariable_id_seq'),"{17,30,09}",,
Población de 0 a 14 años,17.9%:23.8%,1,POB0_14,0.17945527138927228,0.2375136692780122,state,nextval('covariable_id_seq'),"{09,02,06,31}",,
Población de 0 a 14 años,23.8%:24.3%,2,POB0_14,0.23765977519883136,0.24321039210902615,state,nextval('covariable_id_seq'),"{17,19,15,30}",,
Población de 0 a 14 años,24.6%:24.6%,3,POB0_14,0.2458018092663778,0.2463462653268971,state,nextval('covariable_id_seq'),"{26,23,22}",,
Población de 0 a 14 años,24.7%:24.7%,4,POB0_14,0.24675192099752127,0.24705285402673388,state,nextval('covariable_id_seq'),"{25,03,28}",,
Población de 0 a 14 años,25.2%:25.7%,5,POB0_14,0.25183217263886043,0.2567170995844418,state,nextval('covariable_id_seq'),"{08,14,13}",,
Población de 0 a 14 años,25.7%:26.0%,6,POB0_14,0.25739630189334417,0.25972383647344843,state,nextval('covariable_id_seq'),"{24,29,04}",,
Población de 0 a 14 años,26.2%:26.8%,7,POB0_14,0.26194470458765506,0.2678185220679652,state,nextval('covariable_id_seq'),"{05,11,18}",,
Población de 0 a 14 años,27.0%:27.2%,8,POB0_14,0.27019718618104427,0.27205258640854607,state,nextval('covariable_id_seq'),"{01,21,27}",,
Población de 0 a 14 años,27.3%:28.0%,9,POB0_14,0.27339778969459105,0.28041579134040867,state,nextval('covariable_id_seq'),"{16,20,10}",,
Población de 0 a 14 años,28.3%:31.9%,10,POB0_14,0.28283906794613034,0.31928768352842113,state,nextval('covariable_id_seq'),"{32,12,07}",,
Población de 15 a 64 años,61.3%:62.9%,1,POB15_64,0.6127313112888784,0.6286370210179405,state,nextval('covariable_id_seq'),"{07,12,20,32}",,
Población de 15 a 64 años,63.7%:65.0%,2,POB15_64,0.6368151336135137,0.6502608578887296,state,nextval('covariable_id_seq'),"{16,10,18,21}",,
Población de 15 a 64 años,65.1%:65.6%,3,POB15_64,0.6513551609595697,0.6557276747920376,state,nextval('covariable_id_seq'),"{29,24,27}",,
Población de 15 a 64 años,65.6%:65.7%,4,POB15_64,0.6558898833735458,0.6570890818679104,state,nextval('covariable_id_seq'),"{30,13,11}",,
Población de 15 a 64 años,66.0%:66.1%,5,POB15_64,0.6596714649746992,0.660654724619057,state,nextval('covariable_id_seq'),"{14,04,01}",,
Población de 15 a 64 años,66.3%:66.6%,6,POB15_64,0.6631384997510146,0.6657771668560298,state,nextval('covariable_id_seq'),"{05,25,17}",,
Población de 15 a 64 años,67.0%:67.3%,7,POB15_64,0.6701798746221017,0.6728606647559799,state,nextval('covariable_id_seq'),"{28,08,26}",,
Población de 15 a 64 años,67.4%:68.3%,8,POB15_64,0.6736939753491967,0.6825291013376917,state,nextval('covariable_id_seq'),"{31,06,19}",,
Población de 15 a 64 años,68.3%:68.8%,9,POB15_64,0.6828792700367894,0.6876336187624226,state,nextval('covariable_id_seq'),"{15,22,03}",,
Población de 15 a 64 años,69.9%:70.9%,10,POB15_64,0.6985158653056941,0.7085211375878072,state,nextval('covariable_id_seq'),"{23,02,09}",,
Población de 65 años y más,4.4%:6.5%,1,POB65_MAS,0.04398905265650691,0.06507792476558893,state,nextval('covariable_id_seq'),"{23,03,07,02}",,
Población de 65 años y más,6.7%:7.3%,2,POB65_MAS,0.0673401824893486,0.07295955123521858,state,nextval('covariable_id_seq'),"{22,01,27,05}",,
Población de 65 años y más,7.4%:7.5%,3,POB65_MAS,0.07400052271930196,0.07455097973766586,state,nextval('covariable_id_seq'),"{29,15,08}",,
Población de 65 años y más,7.5%:7.6%,4,POB65_MAS,0.07522703942315667,0.0757212579216836,state,nextval('covariable_id_seq'),"{04,19,11}",,
Población de 65 años y más,7.8%:8.0%,5,POB65_MAS,0.07799743540774288,0.08041217859034787,state,nextval('covariable_id_seq'),"{10,21,26}",,
Población de 65 años y más,8.1%:8.4%,6,POB65_MAS,0.08116454325509144,0.08444457205516612,state,nextval('covariable_id_seq'),"{28,14,06}",,
Población de 65 años y más,8.6%:8.7%,7,POB65_MAS,0.08587728008028958,0.08737850910341784,state,nextval('covariable_id_seq'),"{13,31,32}",,
Población de 65 años y más,8.9%:8.9%,8,POB65_MAS,0.08879069752382926,0.0891628947092826,state,nextval('covariable_id_seq'),"{18,16,25}",,
Población de 65 años y más,8.9%:9.6%,9,POB65_MAS,0.08946545654301356,0.09554280243592436,state,nextval('covariable_id_seq'),"{12,24,20}",,
Población de 65 años y más,9.6%:11.1%,10,POB65_MAS,0.0960822106800844,0.11097841637256427,state,nextval('covariable_id_seq'),"{17,30,09}",,
Población nacida en la entidad,45.7%:68.7%,1,PNACENT,0.45670174947591075,0.6867585295983185,state,nextval('covariable_id_seq'),"{23,02,03,15}",,
Población nacida en la entidad,69.6%:75.7%,2,PNACENT,0.6958408117993622,0.7574882763108352,state,nextval('covariable_id_seq'),"{22,06,17,19}",,
Población nacida en la entidad,76.1%:78.1%,3,PNACENT,0.7607943907351318,0.7813422736220472,state,nextval('covariable_id_seq'),"{28,04,18}",,
Población nacida en la entidad,79.4%:80.4%,4,PNACENT,0.7939845097427989,0.8039629774078974,state,nextval('covariable_id_seq'),"{13,01,09}",,
Población nacida en la entidad,81.8%:83.5%,5,PNACENT,0.8181237771819377,0.8351550508686381,state,nextval('covariable_id_seq'),"{08,29,26}",,
Población nacida en la entidad,85.4%:87.4%,6,PNACENT,0.8539145973761136,0.8741385425476769,state,nextval('covariable_id_seq'),"{14,05,10}",,
Población nacida en la entidad,87.5%:88.7%,7,PNACENT,0.8745313236514487,0.8871083583871762,state,nextval('covariable_id_seq'),"{31,32,24}",,
Población nacida en la entidad,88.8%:89.7%,8,PNACENT,0.8882122986788982,0.8965346528398689,state,nextval('covariable_id_seq'),"{25,21,16}",,
Población nacida en la entidad,90.0%:90.8%,9,PNACENT,0.8998040193068387,0.9083025957734087,state,nextval('covariable_id_seq'),"{11,30,27}",,
Población nacida en la entidad,92.1%:95.2%,10,PNACENT,0.920775344929562,0.9517818734636068,state,nextval('covariable_id_seq'),"{20,12,07}",,
Población femenina nacida en la entidad,22.6%:35.0%,1,PNACENT_F,0.22625155746682563,0.34957485156026646,state,nextval('covariable_id_seq'),"{23,02,03,15}",,
Población femenina nacida en la entidad,35.6%:37.9%,2,PNACENT_F,0.35603958172100353,0.37911781291955216,state,nextval('covariable_id_seq'),"{22,06,17,19}",,
Población femenina nacida en la entidad,38.4%:39.4%,3,PNACENT_F,0.3841425163738206,0.39427223632407793,state,nextval('covariable_id_seq'),"{28,04,18}",,
Población femenina nacida en la entidad,40.5%:41.3%,4,PNACENT_F,0.4045862569417799,0.4134380187327958,state,nextval('covariable_id_seq'),"{01,13,09}",,
Población femenina nacida en la entidad,41.5%:42.0%,5,PNACENT_F,0.4152579900579096,0.4203526940520947,state,nextval('covariable_id_seq'),"{08,26,29}",,
Población femenina nacida en la entidad,43.4%:44.3%,6,PNACENT_F,0.4338304249022252,0.4430305841268109,state,nextval('covariable_id_seq'),"{05,14,10}",,
Población femenina nacida en la entidad,44.4%:45.0%,7,PNACENT_F,0.44411947444480543,0.44989053312203103,state,nextval('covariable_id_seq'),"{31,32,25}",,
Población femenina nacida en la entidad,45.5%:46.2%,8,PNACENT_F,0.45527175963901206,0.4618475780606561,state,nextval('covariable_id_seq'),"{24,16,21}",,
Población femenina nacida en la entidad,46.4%:46.8%,9,PNACENT_F,0.4640049658387782,0.46771820778438267,state,nextval('covariable_id_seq'),"{11,27,30}",,
Población femenina nacida en la entidad,48.1%:48.8%,10,PNACENT_F,0.4807833601313409,0.4878093259747597,state,nextval('covariable_id_seq'),"{20,12,07}",,
Población masculina nacida en la entidad,23.0%:33.7%,1,PNACENT_M,0.23045019200908512,0.33718367803805205,state,nextval('covariable_id_seq'),"{23,02,03,15}",,
Población masculina nacida en la entidad,34.0%:37.7%,2,PNACENT_M,0.3398012300783587,0.37665187436131115,state,nextval('covariable_id_seq'),"{22,06,17,28}",,
Población masculina nacida en la entidad,37.8%:38.5%,3,PNACENT_M,0.37837046339128305,0.38454983568727674,state,nextval('covariable_id_seq'),"{19,04,13}",,
Población masculina nacida en la entidad,38.7%:39.1%,4,PNACENT_M,0.38707003729796935,0.3905249586751016,state,nextval('covariable_id_seq'),"{18,01,09}",,
Población masculina nacida en la entidad,40.3%:41.5%,5,PNACENT_M,0.40286578712402815,0.4149940234443977,state,nextval('covariable_id_seq'),"{08,29,26}",,
Población masculina nacida en la entidad,41.8%:42.8%,6,PNACENT_M,0.4184076210408748,0.4280258523010989,state,nextval('covariable_id_seq'),"{14,05,32}",,
Población masculina nacida en la entidad,43.0%:43.2%,7,PNACENT_M,0.43041184920664327,0.4316323873912054,state,nextval('covariable_id_seq'),"{31,10,21}",,
Población masculina nacida en la entidad,43.2%:43.5%,8,PNACENT_M,0.43183659874816416,0.4348942880017587,state,nextval('covariable_id_seq'),"{24,30,16}",,
Población masculina nacida en la entidad,43.6%:44.0%,9,PNACENT_M,0.43579905346806047,0.43999198479822116,state,nextval('covariable_id_seq'),"{11,25,20}",,
Población masculina nacida en la entidad,44.3%:46.4%,10,PNACENT_M,0.44302500876134915,0.46397254748884703,state,nextval('covariable_id_seq'),"{27,12,07}",,
Población nacida en otra entidad,3.2%:8.7%,1,PNACOE,0.031559601055444,0.08747031338575992,state,nextval('covariable_id_seq'),"{07,12,20,27}",,
Población nacida en otra entidad,9.0%:10.0%,2,PNACOE,0.09044575472998413,0.10039345140824982,state,nextval('covariable_id_seq'),"{11,16,30,21}",,
Población nacida en otra entidad,10.3%:10.9%,3,PNACOE,0.10327283995767347,0.1091812163946594,state,nextval('covariable_id_seq'),"{25,24,32}",,
Población nacida en otra entidad,11.5%:12.7%,4,PNACOE,0.11496848825471312,0.12667334229278204,state,nextval('covariable_id_seq'),"{10,31,05}",,
Población nacida en otra entidad,12.8%:15.0%,5,PNACOE,0.12790592791146208,0.14993576739324652,state,nextval('covariable_id_seq'),"{14,26,08}",,
Población nacida en otra entidad,15.7%:19.4%,6,PNACOE,0.15656932322742684,0.19390336888076448,state,nextval('covariable_id_seq'),"{29,09,01}",,
Población nacida en otra entidad,19.8%:21.5%,7,PNACOE,0.19784997020605344,0.21483299097443564,state,nextval('covariable_id_seq'),"{13,18,04}",,
Población nacida en otra entidad,21.7%:25.4%,8,PNACOE,0.21666026501423719,0.2539629321538711,state,nextval('covariable_id_seq'),"{28,19,17}",,
Población nacida en otra entidad,26.5%:30.5%,9,PNACOE,0.2648419244972935,0.3054634131528544,state,nextval('covariable_id_seq'),"{06,22,15}",,
Población nacida en otra entidad,38.8%:50.9%,10,PNACOE,0.38841635226133053,0.5086698762368911,state,nextval('covariable_id_seq'),"{02,03,23}",,
Población femenina nacida en otra entidad,1.6%:4.4%,1,PNACOE_F,0.015870081106412394,0.04430911871232724,state,nextval('covariable_id_seq'),"{07,12,20,27}",,
Población femenina nacida en otra entidad,4.5%:5.2%,2,PNACOE_F,0.04529787411378166,0.05214138488897875,state,nextval('covariable_id_seq'),"{11,16,30,25}",,
Población femenina nacida en otra entidad,5.5%:5.6%,3,PNACOE_F,0.054574090576507084,0.05605996530504803,state,nextval('covariable_id_seq'),"{24,21,32}",,
Población femenina nacida en otra entidad,5.8%:6.4%,4,PNACOE_F,0.05784847079365946,0.06362267861245702,state,nextval('covariable_id_seq'),"{10,31,05}",,
Población femenina nacida en otra entidad,6.5%:7.5%,5,PNACOE_F,0.06456914830601411,0.07462233445371819,state,nextval('covariable_id_seq'),"{14,26,08}",,
Población femenina nacida en otra entidad,8.6%:10.1%,6,PNACOE_F,0.08598881440262938,0.10148921643823242,state,nextval('covariable_id_seq'),"{29,01,09}",,
Población femenina nacida en otra entidad,10.3%:10.8%,7,PNACOE_F,0.10315948119560713,0.10807302746878107,state,nextval('covariable_id_seq'),"{18,13,04}",,
Población femenina nacida en otra entidad,11.3%:13.5%,8,PNACOE_F,0.11328685402956855,0.13485673189853306,state,nextval('covariable_id_seq'),"{28,19,06}",,
Población femenina nacida en otra entidad,13.7%:16.2%,9,PNACOE_F,0.13689589758156143,0.16165498047423268,state,nextval('covariable_id_seq'),"{17,22,15}",,
Población femenina nacida en otra entidad,19.0%:25.2%,10,PNACOE_F,0.18950537731371023,0.25191484323070423,state,nextval('covariable_id_seq'),"{03,02,23}",,
Población masculina nacida en otra entidad,1.6%:4.3%,1,PNACOE_M,0.01568951994903161,0.04316119467343268,state,nextval('covariable_id_seq'),"{07,12,20,27}",,
Población masculina nacida en otra entidad,4.4%:4.5%,2,PNACOE_M,0.044463644430668,0.0453231657542033,state,nextval('covariable_id_seq'),"{16,30,11,21}",,
Población masculina nacida en otra entidad,5.0%:5.3%,3,PNACOE_M,0.04985481467833346,0.05312125108961137,state,nextval('covariable_id_seq'),"{24,25,32}",,
Población masculina nacida en otra entidad,5.6%:6.3%,4,PNACOE_M,0.056245901370934874,0.06305066368032501,state,nextval('covariable_id_seq'),"{31,10,05}",,
Población masculina nacida en otra entidad,6.3%:7.4%,5,PNACOE_M,0.06333677960544797,0.07415411363605492,state,nextval('covariable_id_seq'),"{14,29,26}",,
Población masculina nacida en otra entidad,7.5%:9.2%,6,PNACOE_M,0.07531343293952834,0.0918934839649531,state,nextval('covariable_id_seq'),"{08,09,13}",,
